Name|LAT|LON
"BeeCast"|39.768403|-86.158068
"iTestiWin.com"|28.613939|77.209021
"LaughHalf"|30.267153|-97.743061
"OFORO"|42.360083|-71.05888
"Skitsol"|28.613939|77.209021
"League Warrior"|38.907192|-77.036871
"SonicLink"|55.755826|37.6173
"Republer"|50.4501|30.5234
"BRYXco"|39.739236|-104.990251
"SelfieSocial"|40.058324|-74.405661
"Poke Hawaiian Restaurant"|40.755656|-73.587627
"P.Solutions"|28.613939|77.209021
"EFFICIENCIA"|43.604652|1.444209
"Adsnile Technology"|-18.920133|29.823655
"Capserve Ventures"|32.715738|-117.161084
"Glow Traffic"|40.712784|-74.005941
"Koolives"|22.543099|114.057868
"Lil 3D Printing"|43.518299|-79.877404
"Four Corners Cafe"|44.012122|-92.480199
"Gallant Visions Film Boutique"|33.448377|-112.074037
" Med  Island  Floating City"|43.275063|11.98512
"8M Networks"|20.593684|78.96288
"Smart Ass Toilet Paper"|39.415352|-81.454844
"iTown"|57.005067|40.976645
"Mediagit"|40.409262|49.867092
"Jaimie Jacobs"|48.135125|11.581981
"SA Envitech a.s."|50.075538|14.4378
"Channll"|51.507351|-0.127758
"Qeeub"|6.524379|3.379206
"ARTEMIS Space"|53.480759|-2.242631
"Saplyng"|45.523062|-122.676482
"Skyeline Management and Promotions"|33.748995|-84.387982
"HomeWorks"|38.677959|-121.176058
"Mobilemock.IO"|39.904211|116.407395
"Matrix-Box"|40.712784|-74.005941
"XPAT IP Services Pvt."|28.408912|77.317789
"Centurion Oil and Gas, LLC (Dubai)"|25.204849|55.270783
"iPot®  Inc. "|34.052234|-118.243685
"BizzSim Business Simulation"|41.008238|28.978359
"Smokey Hollow MX"|43.78444|-88.787868
"Lookals"|52.520007|13.404954
"Addiction Guide"|45.638728|-122.661486
"KantWait"|40.11642|-88.243383
"MoJo Spice Mixes & Rubs"|44.314844|-85.602364
"Preditiva"|-14.235004|-51.92528
"box-planner"|51.507351|-0.127758
"What-The-Buck--Gifts & More"|45.523062|-122.676482
"Diwaly.com"|18.52043|73.856744
"Lokait"|12.971599|77.594563
"Signalify"|35.689198|51.388974
"Louisville Apartment Complex"|38.252665|-85.758456
"iWoodWood"|44.060628|-70.393667
"Content Syndicate"|37.354108|-121.955236
"EZPack Water"|32.045589|34.876578
"TRAFFIC-SOCIAL"|52.229676|21.012229
"ZOOM TV"|56.50104|84.992451
"Formbildr"|40.712784|-74.005941
"SocialDrv"|37.54827|-121.988572
"Magic Square Productions"|34.052234|-118.243685
"Little Spicy Funk"|29.951066|-90.071532
"myteendating"|36.746842|-119.772587
"ReShop.ph"|14.599512|120.98422
"iZ About Town"|35.46756|-97.516428
"Microblr"|51.507351|-0.127758
"Femme du Coupe"|41.878114|-87.629798
"Never Give Up Foundation "|36.169941|-115.13983
"Defco Records"|52.939916|-73.549136
"FrameBuzz"|30.267153|-97.743061
"KNOWMINAL TECHNOLOGIES"|12.971599|77.594563
"S.T.A.R.S"|39.083997|-77.152758
"DeskGod"|37.09024|-95.712891
"UrbnDesignz"|40.712784|-74.005941
"trustlr"|40.712784|-74.005941
"Tall Ship Studio"|40.760779|-111.891047
"I-K - privat invest"|40.712784|-74.005941
"Panasoft"|38.402136|-122.823881
"Dresses Plaza"|40.712784|-74.005941
"locus4u"|46.165912|14.571969
"Socialmeet.me"|-12.046374|-77.042793
"SnailMailPics"|41.878114|-87.629798
"Amplify.ph"|12.879721|121.774017
"Have To Try It"|32.715738|-117.161084
"S.U.I.T.S Initiative"|42.224867|-121.78167
"pet n'GO"|25.686614|-100.316113
"Ediopia"|34.052234|-118.243685
"Senior Purpose"|39.739236|-104.990251
"Cudll a Pets Plus Charities technology"|33.426973|-117.611992
"1net.me"|32.0853|34.781768
"Social Net Watcher"|39.768403|-86.158068
"MUSICALL"|4.710989|-74.072092
"FlyPeeps"|33.683947|-117.794694
"Kidini Karate"|39.739072|-75.539788
"ConnectToHome"|40.236449|-83.367143
"TapCave"|-7.119496|-34.845012
"WitGet"|55.755826|37.6173
"Espro"|32.666933|-16.924055
"Platinum Collection Company"|29.760427|-95.369803
"UrbanvibezTV"|33.520661|-86.80249
"Bursadeanvelope"|46.77121|23.623635
"SeoerTools"|21.027764|105.83416
"Happy Studies"|48.856614|2.352222
"Dibs!"|25.76168|-80.19179
"Halli Oota"|12.971599|77.594563
"Good Spot"|48.856614|2.352222
"WOM Online Marketing"|-26.204103|28.047305
"Sollet Soft Solutions"|17.385044|78.486671
"Hong Kong Tesla Technology"|22.396428|114.109497
"Teinvité.com"|-34.603684|-58.381559
"Couch One I.T. Solutions"|38.040584|-84.503716
"Kabazzled"|45.056004|-92.808844
"Squid Facil"|-23.50153|-47.45256
"ActiveSwag"|40.712784|-74.005941
"Hi-Fly Lifestyle"|33.748995|-84.387982
"Tutto"|26.715342|-80.053375
"Red Lipstyck"|41.878114|-87.629798
"Donation by Location"|34.052234|-118.243685
"Gallerwee"|32.318231|-86.902298
"Joshua & Caleb Min"|33.956215|-83.987962
"DooYooTalents"|46.151241|14.995463
"Reactim"|32.068424|34.824785
"Give to Win"|33.748995|-84.387982
"API Network"|30.267153|-97.743061
"Talkie"|42.697708|23.321868
"Jembler"|52.370216|4.895168
"NewOldMail"|50.4501|30.5234
"CrowdCast"|35.689488|139.691706
"jubi"|44.426767|26.102538
"Soleil Insulation Co."|37.77493|-122.419416
".Net Fiddle"|40.712784|-74.005941
"Billy Co."|37.77493|-122.419416
"Instaquadros"|-22.906847|-43.172896
"Monograme"|-22.906847|-43.172896
"KP Production "|30.984298|-91.962333
"Ideal Impact"|38.907192|-77.036871
"INTP Square Malaysia"|3.139003|101.686855
"Runway"|41.707539|-86.89503
"Meeting To You "|39.758948|-84.191607
"ethosU"|29.651634|-82.324826
"Jamstir"|33.748995|-84.387982
"Vitail "|-33.867487|151.20699
"memeBig.com"|-27.471011|153.023449
"Boomy Studio"|44.838124|11.619787
"Teamparts"|61.52401|105.318756
"NanoNutrition Laboratories"|41.878114|-87.629798
"DreamStorm"|37.77493|-122.419416
"Bond&D.Enterprise"|43.653226|-79.383184
"Medverge"|38.627003|-90.199404
"Destek Masasi"|41.008238|28.978359
"Webisodes Network"|34.052234|-118.243685
"Bright Neighbor"|45.523062|-122.676482
"QR Artist"|45.638728|-122.661486
"Smash Restobar"|14.599512|120.98422
"Veraxon Entertainment"|40.712784|-74.005941
"DigiTV Software"|-34.901113|-56.164531
"Pan Tostado Siciliano"|27.950575|-82.457178
"FlightHike"|39.103118|-84.51202
"Locappy"|51.507351|-0.127758
"Destiny Coaching"|-26.204103|28.047305
"PROSPR"|37.77493|-122.419416
"Sociatag"|33.888629|35.495479
"Cyberknife4oz"|-33.867487|151.20699
"Flinqo"|26.238947|73.024309
"Tuneslim"|39.952584|-75.165222
"Sky Homes"|42.360083|-71.05888
"Independent Artist Competition Assoc."|34.052234|-118.243685
"Triage Revival Project"|40.60967|-111.939103
"Rumming"|31.956578|35.945695
"TIVIKO"|54.525961|15.255119
"LookMedBook"|55.755826|37.6173
"Test company"|48.856614|2.352222
"Little Sale Birdy"|-33.867487|151.20699
"YouNationwide.com"|29.760427|-95.369803
"Suzy Foods"|30.267153|-97.743061
"Valuueba.com"|28.613939|77.209021
"Stylematic.co"|37.77493|-122.419416
"Danzan d.o.o."|46.151241|14.995463
"Dream Machine Association"|32.776664|-96.796988
"spider-mantis"|10.315699|123.885437
"Bolche' by Nall"|30.522972|-87.903326
"chartoncloud"|12.879721|121.774017
"YI-QI"|34.341568|108.940175
"Tiendco"|-34.603684|-58.381559
"Centre for Grants, Contact and Business"|34.052234|-118.243685
"Collin's Custom IP"|37.804364|-122.271114
"Innoventius"|40.760779|-111.891047
"eCommerce Logistics"|34.052234|-118.243685
"Lovecars "|51.454513|-2.58791
"SayPublic"|51.507351|-0.127758
"EMC Auto Repair "|37.72493|-122.156077
"Best Friends Game"|56.879635|24.603189
"Test"|22.396428|114.109497
"Hippe"|17.385044|78.486671
"QPIN"|29.760427|-95.369803
"Dresser"|47.65878|-117.426047
"Wedding Okay !"|12.971599|77.594563
"Wealth Taxi"|34.052234|-118.243685
"Bawn Media Networks"|34.052234|-118.243685
"FIGHT CAMP"|34.052234|-118.243685
"Go-X"|40.058324|-74.405661
"Takeaways R Us"|55.864237|-4.251806
"Augo"|28.538336|-81.379236
"Use simpler"|55.755826|37.6173
"MUNUS"|52.156111|5.387827
"Answers for Life"|45.783286|-108.50069
"ORPA ELECTRONICS"|37.77493|-122.419416
"Ptab"|35.282752|-120.659616
"TBD"|32.715738|-117.161084
"WANT"|34.052234|-118.243685
"SparkOffer"|31.968599|-99.901813
"GG Laboratories"|40.925372|-74.276544
"RoboTools"|33.103174|-96.67055
"SQBA"|52.723598|41.442306
"Son Girisim"|41.008238|28.978359
"myTMAR"|31.968599|-99.901813
"Airlike"|55.755826|37.6173
"Botonakis Web Development"|37.983917|23.72936
"Sanders Services"|37.09024|-95.712891
"Iratepolitics.com"|40.712784|-74.005941
"Eelpilipinas"|14.599512|120.98422
"Ecoveco"|20.659699|-103.349609
"meshwith"|47.60621|-122.332071
"Paisa Swipe"|37.77493|-122.419416
"Kydabra - Crowdfunding for Real Estate"|44.977753|-93.265011
"Effective decision"|50.4501|30.5234
"SportzCal"|32.715738|-117.161084
"Estate of Basilio Lopez Martin"|38.907192|-77.036871
"bubble solutions"|41.503471|-5.746788
"Safe House"|43.048122|-76.147424
"Christian Ketterer"|48.135125|11.581981
"Contest-o-Matik"|40.416775|-3.70379
"Green Surf"|32.0853|34.781768
"NuAgeBI"|37.322998|-122.032182
"Referrizer"|26.318412|-80.099766
"TC Unterhaltungselektronik AG"|50.356943|7.588996
"Beagle Tools"|41.603221|-73.087749
"another one"|42.728412|-73.691785
"Stupon"|32.0853|34.781768
"iFlipd"|45.523062|-122.676482
"Lawyers Bureau"|40.712784|-74.005941
"Tea People"|37.77493|-122.419416
"YoungRF Technologies"|5.603717|-0.186964
"Locals Networking"|33.748995|-84.387982
"Feeditch"|33.888629|35.495479
"Hedge fund  Automatic systems hedging "|38.402136|-122.823881
"Meera Entertainment"|19.075984|72.877656
"Smeeters"|48.856614|2.352222
"N°97"|43.653226|-79.383184
"The Tropica Group"|1.352083|103.819836
"GlassRoom Marketing"|34.07362|-118.400356
"Watch it for me"|40.712784|-74.005941
"Torlem"|-14.235004|-51.92528
"P-HGH"|30.332184|-81.655651
"Renaissance Man"|6.524379|3.379206
"Foresight optometrics, PC"|42.360083|-71.05888
"Your Time Management Service"|29.301348|-94.797696
"Flow Studios"|52.090737|5.12142
"MindSpark"|40.712784|-74.005941
"DDStocks"|45.501689|-73.567256
"CatchMyRide"|42.360083|-71.05888
"Go2See"|27.751828|-82.626734
"Chef Database"|51.507351|-0.127758
"Synrc Research Center"|50.4501|30.5234
"StudiVUZ"|42.341685|69.590101
"Keitra OÜ"|59.436961|24.753575
"bilinah.com"|12.879721|121.774017
"Xtreme Beach Volleyball"|-6.792354|39.208328
"Imagination Planet"|31.046051|34.851612
"DTin"|55.755826|37.6173
"STEM Edutainment Systems"|1.352083|103.819836
"CATAPOOOLT"|19.075984|72.877656
"SNOW-Kalika Trust (LLC)"|34.233137|-102.410749
"QMOTOR"|-23.55052|-46.633309
"Mango"|40.440625|-79.995886
"WorldLight Websites"|45.523062|-122.676482
"Eventauz"|51.507351|-0.127758
"FileLife"|40.58654|-122.391675
"Gibby's Guitar Boutique"|29.760427|-95.369803
"Firepaperapp"|-33.924868|18.424055
"Saker Aircraft"|34.052234|-118.243685
"Select Racing"|-25.274398|133.775136
"m3dot0.com"|14.599512|120.98422
"HelloPerk"|41.763711|-72.685093
"Skywall"|37.77493|-122.419416
"TRUTH BIOMEDICAL"|22.572646|88.363895
"Give for Sports Foundation"|19.075984|72.877656
"Dear Martini"|37.562992|-122.325525
"Love Your Beauty Hair Boutique"|36.02525|-115.241942
"BiographID"|40.712784|-74.005941
"Fashion Island"|36.926927|14.725513
"ParolZ"|6.524379|3.379206
"rusotels.ru"|27.751828|-82.626734
"Byowner Imp Exp Co"|-14.235004|-51.92528
"SpellAfrica Initiative"|6.334986|5.603746
"Lenana Financial"|-1.292066|36.821946
"Roboticssa"|40.463667|-3.74922
"at60inches"|40.712784|-74.005941
"Cove"|-33.924868|18.424055
"All About Technology"|42.331427|-83.045754
"bidorbankit.com"|40.760779|-111.891047
"Cinch"|40.760779|-111.891047
"faynodev"|50.4501|30.5234
"Santh CleanEnergy Microgrid (SCEM)"|28.538336|-81.379236
"New Skool Wrestling (NSW)"|44.475883|-73.212072
"LetsGram"|47.60621|-122.332071
"Meet&Eat"|55.755826|37.6173
"nobrandsolution srl"|45.465422|9.185924
"Bryan Dynamics"|27.664827|-81.515754
"FIM Systems "|37.702152|-121.935792
"Shreeng.com"|22.572646|88.363895
"Blue Duck"|32.715738|-117.161084
"Wiggins Wheels"|36.186744|-94.128814
"webmely"|21.027764|105.83416
"Fitness 4 U Online"|39.768403|-86.158068
"Epithia"|44.786568|20.448922
"Performa Sports"|54.597285|-5.93012
"zuEuz Tecnologia & Negócios"|-23.50153|-47.45256
"POLCOALDEX"|54.352025|18.646638
"CamJak Products"|29.760427|-95.369803
"Fancy Boat"|37.77493|-122.419416
"Intellectual Gardener"|40.409262|49.867092
"Freekaart"|36.169941|-115.13983
"My Virtual CFO"|42.360083|-71.05888
"Especialis"|18.466334|-66.105722
"Myanmar"|1.352083|103.819836
"Iwanna"|40.143105|47.576927
"Bitcoin Azerbaijan"|40.409262|49.867092
"Lawlternate"|40.712784|-74.005941
"Heamgen"|32.715738|-117.161084
"PC Tech Repairs"|43.073052|-89.40123
"Memorial"|39.099727|-94.578567
"Efficiency n Energy"|37.804364|-122.271114
"Jo'n'Em Fashiondesign"|47.376887|8.541694
"Rankdoor"|41.008238|28.978359
"mobilECG Laboratories"|47.531605|21.627312
"LiveSlide"|52.520007|13.404954
"Mosey"|37.77493|-122.419416
"The Dreamers - A YA Fantasy Adventure"|33.046233|-96.994174
"KeyPS"|45.638728|-122.661486
"Dreamokratia"|55.755826|37.6173
"Insane Gorilla"|-34.928621|138.599959
"WordSentry"|39.768403|-86.158068
"Shinobi Security"|40.712784|-74.005941
"MyWishBoard"|55.755826|37.6173
"Sportsbox"|40.712784|-74.005941
"Multiverse"|40.712784|-74.005941
"Open Source Candidate"|37.77493|-122.419416
"appalachian geothermal energy"|39.45621|-77.963887
"FoodLoupe"|26.122439|-80.137317
"Fine Puzzles"|53.800755|-1.549077
"Jump On Flyaways"|56.130366|-106.346771
"Klean Marketing"|41.600545|-93.609106
"Predictive Analysis"|42.658366|-83.149932
"Together"|36.852926|-75.977985
"Pixplore"|37.338208|-121.886329
"Bigforce"|35.9132|-79.055845
"boxUno"|40.014986|-105.270546
"ProvectaPOS"|47.010453|28.86381
"Outsource Brazil"|-22.906847|-43.172896
"VibeWrite"|51.165691|10.451526
"Effortless Aquaponics"|44.564566|-123.262043
"Eat Cheap"|-31.953513|115.857047
"New-Tams"|44.669781|-74.981308
"Netwrkr"|25.76168|-80.19179
"Lateral View"|37.77493|-122.419416
"Ironsky"|29.760427|-95.369803
"Identical Pictures"|29.951066|-90.071532
"LAS VEGAS EXOTIC CAR RENTALS"|36.169941|-115.13983
"GameAnew"|42.360083|-71.05888
"Social Coins"|47.235714|39.701505
"My FitOption"|39.739236|-104.990251
"We Heart Movies"|36.852926|-75.977985
"Dynamic Defense Materials "|39.891225|-74.921832
"Avec Soleil"|42.280826|-83.743038
"Norman B. Jr"|40.712784|-74.005941
"Stewart Copeland's Sacred Grove"|34.052234|-118.243685
"Seeketing"|37.77493|-122.419416
"ABPathfinder"|38.982228|-94.670792
"Looking for Gamers"|32.715738|-117.161084
"appssolut"|46.63646|14.312225
"Wing Ma'am"|40.440625|-79.995886
"popularc"|48.135125|11.581981
"Connect Media"|-1.292066|36.821946
"Novum Concepts"|39.739236|-104.990251
"neargram"|-1.292066|36.821946
"achatlaser.com"|18.018358|-94.678624
"Rainbow Vibes Clothing"|36.169941|-115.13983
"Equitech International"|38.627003|-90.199404
"Esigingday "|33.520661|-86.80249
"Fotetah"|40.712784|-74.005941
"Software Testing Association - INDIA"|23.022505|72.571362
"Amic It Media"|44.426767|26.102538
"Restoris.com.ua"|50.4501|30.5234
"Copygram"|57.70887|11.97456
"VorMan"|39.550051|-105.782067
"Events Magnet"|45.435321|28.007994
"Six Crystals"|34.052234|-118.243685
"Appavdoofinancing"|51.507351|-0.127758
"Saglik Raporu Nereden Alinir"|40.943445|40.263324
"The Michael L Gilmore Company"|31.327119|-89.290339
"Talentize "|34.052234|-118.243685
"Levitate Technologies"|32.715738|-117.161084
"Legionem"|34.746481|-92.289595
"Alpha R E Investment"|51.507351|-0.127758
"Dose Control"|38.040584|-84.503716
"BGTRONICA"|42.697708|23.321868
"POWZY"|46.519654|6.632273
"Cheapjobs.in"|20.593684|78.96288
"Artisticrats Childcare Center"|44.977753|-93.265011
"Me+We social chatting"|41.878114|-87.629798
"LikesRank"|28.613939|77.209021
"MindSpark"|34.019454|-118.491191
"Evnt "|39.952584|-75.165222
"TurF1e"|48.379433|31.16558
"YouVent"|40.712784|-74.005941
"TNA CandyBeers"|35.282752|-120.659616
"Knowble"|44.068202|-114.742041
"Egos Ventures"|33.748995|-84.387982
"Printware"|38.907192|-77.036871
"Halla Vision"|65.012615|25.471453
"Fresh From The Farm 365 "|40.712784|-74.005941
"Lemniscate"|14.599512|120.98422
"Protieto"|61.498151|23.761025
"Nerdies"|36.06258|-94.157426
"Sistematica"|42.499958|-70.857802
"Virtual World Search"|30.267153|-97.743061
"Fraktalia Studios"|59.436961|24.753575
"Chance"|25.76168|-80.19179
"Pirx"|50.06465|19.94498
"Linktivate Business Network"|-26.204103|28.047305
"Smart Sensors Institute"|54.687156|25.279651
"MD.Voice"|55.755826|37.6173
"PUBGLIC Service"|12.879721|121.774017
"Northern Cannabis"|43.653226|-79.383184
"Coshared"|56.949649|24.105186
"V3Solar"|34.052234|-118.243685
"Italia Regina"|40.712784|-74.005941
"transforming bed"|35.5889|-5.362552
"Autism Service Provider & Beyond "|41.750839|-88.153535
"Lola's"|39.952584|-75.165222
"CookingBuffs"|54.525961|15.255119
"Intermingles"|33.748995|-84.387982
"Immoinverse"|46.227638|2.213749
"Darkside Scientific"|24.524654|39.569184
"LASVIII Paris"|48.856614|2.352222
"myhappyscore.com"|37.885758|-122.11802
"shmartochki"|27.751828|-82.626734
"Eubios Therapeutica Private"|17.385044|78.486671
"TIERRA PERUANA (Peruvian Land)"|-12.046374|-77.042793
"höwlnotifys"|17.385044|78.486671
"Products for Robots"|33.748995|-84.387982
"Speedoodle"|45.523062|-122.676482
"SupremeWebinar"|41.878114|-87.629798
"Uneeds"|35.689488|139.691706
"Small Map"|47.60621|-122.332071
"Vasyl's Pizza"|43.038903|-87.906474
"Overwatch"|34.769536|-92.267094
"Integrated Industry Ecology Pty.Ltd "|-27.471011|153.023449
"H2 MO2ORS"|42.101483|-72.589811
"Foodie Feasts"|28.083627|-80.608109
"T.H.I.S"|37.971559|-87.57109
"Skip Thomas Productions"|41.593105|-81.526787
"TastyTripApp"|46.77121|23.623635
"Beauty Salon Delivery"|20.659699|-103.349609
"Food Porn T Shirt Co."|35.198284|-111.651302
"The News In Two"|34.052234|-118.243685
"Pillar Games"|30.421309|-87.216915
"Cinegif"|30.267153|-97.743061
"Black Code"|30.165821|-95.461262
"CorkCRM"|42.736979|-84.483865
"IdleCampus"|19.075984|72.877656
"AirKitty"|53.480759|-2.242631
"Shop-In-Box"|50.4501|30.5234
"SocialMediaAge.com"|40.712784|-74.005941
"AppLyst.Me"|35.9132|-79.055845
"dog-finder.org"|37.507877|15.08303
"Artwardly"|35.149534|-90.04898
"WinWinHost"|34.052234|-118.243685
"MyMedLeads.com"|30.267153|-97.743061
"Three Lakes Software"|37.77493|-122.419416
"Broadway Buds Mobile Collective"|32.715738|-117.161084
"Walking Meetings - WalkingMeetings.com"|42.360083|-71.05888
"Quest to Teach"|38.10742|-122.569703
"SolarList"|40.712784|-74.005941
"Neon Mobile"|30.267153|-97.743061
"Wlinkster"|28.613939|77.209021
"Mens Wellness Centers"|36.169941|-115.13983
"memmo"|18.486058|-69.931212
"Infrax Systems"|27.751828|-82.626734
"Crowder"|-33.867487|151.20699
"ufixmebd"|-35.282|149.128684
"PMK "|-14.235004|-51.92528
"Top Tier Performance"|38.252665|-85.758456
"Warrior Gymnasia"|39.739236|-104.990251
"StarSpot Live"|32.715738|-117.161084
"Gear Webs"|28.613939|77.209021
"Contextuall"|40.712784|-74.005941
"Freeman Motorbikes"|34.540024|-112.468502
"SadCheese"|53.408371|-2.991573
"Freak Minds Recreation & Entertainment"|28.613939|77.209021
"XiaoSheng.fm"|39.904211|116.407395
"backpackeragency"|-33.867487|151.20699
"BUILD"|37.77493|-122.419416
"DubaiMART.com"|25.204849|55.270783
"Los Angeles Diversity Film Festival"|34.052234|-118.243685
"Cornerstone Realty Capital"|37.77493|-122.419416
"Magnus Gyan"|40.712784|-74.005941
"Internet Media Empire"|39.952584|-75.165222
"The Magic Mist"|42.325578|-87.841182
"nickvopsteele (NVS)"|41.878114|-87.629798
"AccessABLE"|39.32924|-82.101255
"MossmanEvents"|43.653226|-79.383184
"SongTangle"|39.099727|-94.578567
"Venture Ace"|30.633262|-97.677984
"Vessix "|34.052234|-118.243685
"Touchemedical"|32.794046|34.989571
"The Yellow Candy Shoppe"|34.257607|-88.703386
"Click Here...and Love Making Movies"|40.712784|-74.005941
"AnswerCents"|37.207906|-4.657306
"TapTab"|38.971669|-95.23525
"Capital Clique Records"|26.122439|-80.137317
"Phox Charge"|30.267153|-97.743061
"Chronicles of Earth"|37.338208|-121.886329
"ZNG Life"|25.032969|121.565418
"DayCast"|34.052234|-118.243685
"Zuni Tea Company"|37.77493|-122.419416
"Wavve"|41.878114|-87.629798
"Manch"|19.075984|72.877656
"Fortune Innovations Chicago"|41.878114|-87.629798
"R.N.M Enterprises"|7.873054|80.771797
"Chefler"|37.77493|-122.419416
"ImageSound"|40.712784|-74.005941
"World Market Vendor Services"|34.052234|-118.243685
"Global Economic Impact Forum"|37.948544|-91.77153
"Sharpeye - GoInlive"|34.052234|-118.243685
"ethTV"|37.338208|-121.886329
"All Er Nothing Productions"|39.768403|-86.158068
"The Legally Steal Show"|27.950575|-82.457178
"MicroLocation "|-21.762424|-43.3434
"Ziptek"|27.336435|-82.530653
"Senor Pescador Ltd. Co."|33.68906|-78.886694
"Mexo"|37.338208|-121.886329
"Ghar360"|12.971599|77.594563
"iDecorate "|22.396428|114.109497
"MoveOn MobTech"|-19.916681|-43.934493
"Romanoff S.A"|40.712784|-74.005941
"Cumi"|-17.825166|31.03351
"Web Development Company"|30.604981|74.255787
"Skyhigh Visual Communications"|60.173324|24.941025
"The Deborah Interviews Show"|36.169941|-115.13983
"Employment Pursuer.com"|34.052234|-118.243685
"Baton"|35.46756|-97.516428
"Ncrease"|38.907192|-77.036871
"Medigaplist.com"|39.952584|-75.165222
"Live Fly"|40.712784|-74.005941
"The Beverly Dentistry"|34.07362|-118.400356
"Kumo"|4.710989|-74.072092
"Palo Alto Comunicação Digital"|-19.916681|-43.934493
"HIVE"|14.599512|120.98422
"NeuroTek Medical"|32.776664|-96.796988
"TheeKornerStore.com "|34.052234|-118.243685
"Mi Ola"|40.712784|-74.005941
"MOW.fm"|50.4501|30.5234
"FreeMeals.ca"|45.501689|-73.567256
"Berry.Travel"|55.755826|37.6173
"Mianzi Fashion"|34.052234|-118.243685
"CAPITAL CONSULTING"|15.120142|-23.605172
"Toothpick Guide"|25.76168|-80.19179
"Sun Robotics"|33.598394|73.044135
"Shift Energy Group"|33.448377|-112.074037
"SAMAPOS"|-33.867487|151.20699
"Social Point"|25.686614|-100.316113
"Witit"|30.267153|-97.743061
"LOC Enterprises"|39.103118|-84.51202
"MajicFilms Entertainment"|40.712784|-74.005941
"ELM BABY LLC (www.elmlbaby.com)"|32.941236|-97.134178
"talkd"|41.008238|28.978359
"Cuz-D manufacturing"|47.037874|-122.900695
"Medusa CMS"|30.267153|-97.743061
"C&C Cannabis Company"|47.60621|-122.332071
"Cyclops Gear"|39.739236|-104.990251
"WyP"|-23.50153|-47.45256
"KidzMat Global Enterprises"|32.776664|-96.796988
"Venuefox"|41.600545|-93.609106
"SalesScripter"|29.760427|-95.369803
"LazyStudios"|37.983917|23.72936
"Worldwide Media"|39.952584|-75.165222
"SESemail"|13.756331|100.501765
"TVME"|55.755826|37.6173
"The SandPad ™ - American Ventures"|42.072251|-87.722838
"TPA"|37.77493|-122.419416
"Spoolster Group Pte"|1.352083|103.819836
"Jotgram"|33.748995|-84.387982
"Sweet Spot Productions"|34.420831|-119.69819
"Crowd Sense Technologies"|42.697708|23.321868
"Citizen Journalism"|-27.471011|153.023449
"doBrasilShop.com"|40.712784|-74.005941
"Travellers Club"|19.075984|72.877656
"Shut Down"|39.613321|-105.01665
"The Float Capsule"|29.424122|-98.493628
"Wroblewski Aircraft"|40.440625|-79.995886
"Ignite Social Web"|33.629234|-112.367928
"Gaia One"|26.142036|-81.79481
"Gremarol Pty"|-33.867487|151.20699
"HRsoft"|28.538336|-81.379236
"The S Kumar Talk Show"|37.338208|-121.886329
"Partimer A Lakshmi LLC Company"|37.441883|-122.143019
"SmartBoxt"|39.952584|-75.165222
"HH HOLISTIC RETREAT CENTER"|40.712784|-74.005941
"The Target Labs"|37.804364|-122.271114
"RosterReport"|43.653226|-79.383184
"NovoGenie"|61.92411|25.748151
"MaglevTrans"|30.267153|-97.743061
"Quierenentradas.com"|-34.603684|-58.381559
"Wise World 2012 "|22.396428|114.109497
"MaglevTrans"|30.267153|-97.743061
"ChipperList"|32.715738|-117.161084
"LubriMan (think: Jiffy Lube on Wheels)"|40.712784|-74.005941
"Adatkocka"|47.497912|19.040235
"kinCORP"|0.347596|32.58252
"AFK Gamer Lounge"|37.387474|-122.057543
"VisionWorks"|34.052234|-118.243685
"Keeping It Local"|34.052234|-118.243685
"Hilltop Energy Partners"|38.907192|-77.036871
"VinPal"|39.103118|-84.51202
"Mantality Magazine"|28.538336|-81.379236
"fanmorphic"|47.60621|-122.332071
"Open School EduTech"|40.712784|-74.005941
"Teraphysics"|41.49932|-81.694361
"LystMe"|34.052234|-118.243685
"Anderson Funding Group"|38.907192|-77.036871
"Health Freedom Network"|41.878114|-87.629798
"Together Care"|43.653226|-79.383184
"Luminos"|38.907192|-77.036871
"StethoLab"|35.040016|33.123905
"Aroundmyzip.com"|40.712784|-74.005941
"Soxiety"|51.507351|-0.127758
"ShopInPower"|37.09024|-95.712891
"InLoc8"|8.524139|76.936638
"Lake Zone Charter Services"|-2.51643|32.917452
"Yes Man Watches"|32.715738|-117.161084
"Super1003"|34.052234|-118.243685
"Perkins Energy Partners"|33.683947|-117.794694
"Who Browser"|26.368306|-80.128932
"Rager"|38.581572|-121.4944
"Pyatt Broadmark Management"|47.60621|-122.332071
"Impact Investing San Antonio"|29.424122|-98.493628
"Scripts"|45.267135|19.83355
"Becky Laura's Homecare"|34.052234|-118.243685
"HealthForce Automations"|41.763711|-72.685093
"PocketRent"|-40.900557|174.885971
"20 Questions"|37.338208|-121.886329
"Air Bay Creative (Hong Kong)"|22.543099|114.057868
"The Warehouse"|41.600545|-93.609106
"Payr"|41.49932|-81.694361
"Set4Golf"|39.739236|-104.990251
"Ashem"|40.712784|-74.005941
"BBU Pharmaceuticals"|55.755826|37.6173
"The Geographical"|39.074208|21.824312
"LendingStar"|48.379433|31.16558
"East Tennessee Pit Bull Rescue"|35.960638|-83.920739
"Extradenaire"|34.052234|-118.243685
"Little details"|25.204849|55.270783
"Plastbot Industries"|44.494887|11.342616
"BankmyBiz.com"|43.073052|-89.40123
